dept_abb,dept_name,dept_id,dept_url,priority_body,priority_id,priority_strapline,action_id,action_body,action_notes,schedule_start_date,schedule_end_date,actual_start_date,actual_end_date,subaction_id,subaction_body,subaction_notes,subaction_schedule_start_date,subaction_schedule_end_date,act_start,act_end,sched_start_endmonth,sched_end_endmonth,started,ended,start_status,end_status,startearlyby,startedlateby,startoverdueby,endearlyby,endedlateby,endoverdueby,duetostartthismonth,duetoendthismonth,duetostartwithin30days,duetoendwithin30days,duetostartlastmonth,duetoendinlast30days,duetoendlastmonth,duetoendinlast30days,startedthismonth,startedinlast30days,endedthismonth,endedinlast30days,datetimestring,datestring
DfE,Department for Education,15,,1. Increase the number of high quality schools and introduce fair funding,59,"Learning from the international evidence, provide parents with more choice between high quality schools, give all schools more freedom, and reform funding arrangements to be fairer, more transparent and to deliver value for money",1809,1.4 Reform the complex funding systems for schools revenue and capital funding,,,,,,1841,1.4.ii Open first school under the Priority School Building Programme,,Sep 2014,Sep 2014,NA,NA,2014-09-30,2014-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,1. Increase the number of high quality schools and introduce fair funding,59,"Learning from the international evidence, provide parents with more choice between high quality schools, give all schools more freedom, and reform funding arrangements to be fairer, more transparent and to deliver value for money",1809,1.4 Reform the complex funding systems for schools revenue and capital funding,,,,,,1843,1.4.iii Revise premises regulations to reduce unnecessary bureaucracy and provide greater clarity to schools,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,1. Increase the number of high quality schools and introduce fair funding,59,"Learning from the international evidence, provide parents with more choice between high quality schools, give all schools more freedom, and reform funding arrangements to be fairer, more transparent and to deliver value for money",1811,1.5 Ensure there is high quality alternative provision for those who need it,,,,,,1845,1.5.i First alternative provision free schools to open and first Pupil Referral Units convert to Academies,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,1. Increase the number of high quality schools and introduce fair funding,59,"Learning from the international evidence, provide parents with more choice between high quality schools, give all schools more freedom, and reform funding arrangements to be fairer, more transparent and to deliver value for money",1811,1.5 Ensure there is high quality alternative provision for those who need it,,,,,,1847,1.5.ii Pupil Referral Units have autonomy to recruit high calibre staff and manage their own budgets more effectively,,Started,Apr 2013,NA,NA,NA,2013-04-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,1. Increase the number of high quality schools and introduce fair funding,59,"Learning from the international evidence, provide parents with more choice between high quality schools, give all schools more freedom, and reform funding arrangements to be fairer, more transparent and to deliver value for money",1811,1.5 Ensure there is high quality alternative provision for those who need it,,,,,,1849,1.5.iii Trial new approach for excluded pupils,,Started,Jul 2014,NA,NA,NA,2014-07-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1851,2.1 Promote the teaching of systematic synthetic phonics in schools,,,,,,1859,"2.1.i Pilot a reading test to check pupils’ progress at age 6 and roll out, subject to evidence",,Started,Jun 2012,NA,2012-06-22,NA,2012-06-30,NA,NA,NA,NA,1,1,Carried over,On time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,0,1,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1853,2.2 Reform the National Curriculum and GCSEs,,,,,,1861,2.2.i Develop proposals and agree structure and content of new National Curriculum and subject criteria for associated GCSEs,,Started,Sep 2013,NA,NA,NA,2013-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1853,2.2 Reform the National Curriculum and GCSEs,,,,,,1863,2.2.ii Schools start to teach new National Curriculum,,Sep 2014,Sep 2014,NA,NA,2014-09-30,2014-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1853,2.2 Reform the National Curriculum and GCSEs,,,,,,1865,2.2.iii Develop proposals as a result of the review of PSHE Education,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1855,2.3 Reform and free up the qualifications system,,,,,,1867,"2.3.i Reform post-16 vocational education so that most students take a substantial qualification, where 'substantial' is defined by a floor on the number (to be confirmed) of guided learning hours and a level or rigour that will enable genuine progression into meaningful employment, training or further education",,Sep 2013,Sep 2013,NA,NA,2013-09-30,2013-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1855,2.3 Reform and free up the qualifications system,,,,,,1869,2.3.ii Reform A levels to increase the involvement of universities in the design and development of the qualifications,,Started,Sep 2013,NA,NA,NA,2013-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1855,2.3 Reform and free up the qualifications system,,,,,,1871,2.3.iii Make first new A level qualifications available for teaching in schools,,Sep 2014,Sep 2014,NA,NA,2014-09-30,2014-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1857,2.4 Improve the quality and availability of Apprenticeship opportunities,,,,,,1873,"2.4.i Ensure all new apprenticeships require apprentices who have not reached L2 in English and maths to progress towards it, working with BIS",,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1857,2.4 Improve the quality and availability of Apprenticeship opportunities,,,,,,1875,2.4.ii Implement minimum durations of 12 months for apprenticeships for those under 19,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1857,2.4 Improve the quality and availability of Apprenticeship opportunities,,,,,,1877,"2.4.iii Roll-out the new employer incentives scheme for small employers taking on new young apprentices, working with BIS",,Started,Apr 2013,NA,NA,NA,2013-04-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,2. Reform the school curriculum and qualifications,60,"Ensure that all children gain the knowledge they need to prepare them for adult life, through a reformed National Curriculum and more robust academic and vocational qualifications up to the age of 19",1857,2.4 Improve the quality and availability of Apprenticeship opportunities,,,,,,1879,"2.4.iv Identify and implement ways to make apprenticeships more accessible to Small and Medium Enterprises (including reducing bureaucracy and speedier recruitment processes), working with BIS",,Started,Apr 2013,NA,NA,NA,2013-04-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1881,3.1 Reduce regulatory and other burdens on schools and sixth form colleges,,,,,,1889,3.1.i Re-examine all regulations to reduce and simplify current stock of regulatory requirements,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1883,"3.2 Reform the inspection regime for schools, local authority children’s services and Foundation Years providers, working with Ofsted",,,,,,1891,3.2.i Develop a streamlined Foundation Years inspection and regulation framework,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1883,"3.2 Reform the inspection regime for schools, local authority children’s services and Foundation Years providers, working with Ofsted",,,,,,1897,"3.2.ii Put in place a new single inspection framework for children in care, adoption and fostering services, in line with the priorities for government reform",,Started,Apr 2013,NA,NA,NA,2013-04-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1883,"3.2 Reform the inspection regime for schools, local authority children’s services and Foundation Years providers, working with Ofsted",,,,,,1901,"3.2.iii Implement the new school inspection framework to drive improvement in schools more quickly, with a particular focus on the progress of those children eligible for the Pupil Premium for disadvantaged children (paid to schools to help raise the attainment of pupils who are eligible for Free School Meals or who are Looked After)",,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1885,3.3 Open up data to greater transparency,,,,,,1905,3.3.i Open up access to anonymised data from the National Pupil Database to help parents and pupils to monitor the performance of their schools in depth and enable better comparisons of school performance,"<p><span style=""font-size: medium;""><span style=""font-family: Arial;"">The Department is building on the release of the new style performance tables in January 2012 by implementing new arrangements to provide access to data from the National Pupil Database under terms and conditions.  Further announcements about plans to open up access to even more data from the National Pupil Database will follow by September 2012.</span></span></p>",Started,Jun 2012,NA,NA,NA,2012-06-30,NA,NA,NA,NA,1,0,Carried over,Overdue,NA,NA,NA,NA,NA,30,NA,0,NA,1,NA,1,1,1,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,3. Reduce bureaucracy and improve accountability,61,"Trust those who work in our schools and other services, replacing the current system of Whitehall bureaucracy with autonomy for professionals and more focused accountability",1887,3.4 Develop impact indicators,,,,,,2221,3.4.i Publish new destination measure for young people at the end of Key Stage 4,,Started,Jul 2012,NA,NA,NA,2012-07-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1933,4.1.i Designate 500 teaching schools which will lead improvement in their local school alliances,,Started,Apr 2014,NA,NA,NA,2014-04-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1935,4.1.ii Commence revised Graduate Teacher Programme,,Sep 2013,Sep 2013,NA,NA,2013-09-30,2013-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1937,4.1.iii Launch new skills test for teacher trainees prior to commencement of course,,Sep 2013,Sep 2013,NA,NA,2013-09-30,2013-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1939,4.1.iv Enable teacher training to take place in Pupil Referral Units (PRUs) so that teachers are able to acquire Qualified Teacher Status and undertake teaching practice at effective/successful PRUs,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1941,4.1.v Launch 1st round of SEN Support Staff scholarship for talented support staff working with children with SEN and disabilities,,Started,Aug 2012,NA,NA,NA,2012-08-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1919,4.1 Attract the best entrants into the school workforce and then develop them through effective initial teacher training and continuing professional development,,,,,,1943,4.1.vi Provide an additional 1000 funded SEN Co-ordinator training places to enable newly appointed SEN Co-ordinators in mainstream schools and PRUs to access the masters-level national award,,Sep 2012,Jul 2013,NA,NA,2012-09-30,2013-07-31,333,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1921,"4.2 Reform teachers' standards, pay and conditions",,,,,,1945,4.2.i School Teachers' Review Body makes initial recommendations on pay reform under current remit.,,Sep 2012,Sep 2012,NA,NA,2012-09-30,2012-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1921,"4.2 Reform teachers' standards, pay and conditions",,,,,,1947,4.2.ii School Teachers' Review Body in October 2012 makes detailed recommendations on pay reform for implementation from September 2013 under further remit,,Oct 2012,Sep 2013,NA,NA,2012-10-31,2013-09-30,364,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1921,"4.2 Reform teachers' standards, pay and conditions",,,,,,1949,4.2.iii Implement revised arrangements for teacher appraisal and capability procedures,,Sep 2012,Sep 2012,NA,NA,2012-09-30,2012-09-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1925,"4.3 Recruit, train and improve the capacity of social workers who work with children and families",,,,,,1951,4.3.i Introduce an assessed and supported first year in employment for social workers,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1925,"4.3 Recruit, train and improve the capacity of social workers who work with children and families",,,,,,1953,4.3.ii Appoint a Chief Social Worker,,Started,Dec 2012,NA,NA,NA,2012-12-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1929,4.4 Improve the quality of the Foundation Years workforce,,,,,,1955,4.4.i Publish Professor Nutbrown’s review of qualifications and career pathways in early education and childcare and respond to her recommendations,,Started,Oct 2012,NA,NA,NA,2012-10-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,4. Train and develop the professionals who work with children,62,"Recognising that the quality of the workforce is fundamental to all other reforms, we will reform teacher training, professional standards, and pay and conditions, improve the quality of the Foundation Years workforce and also improve social worker training, capacity and retention",1929,4.4 Improve the quality of the Foundation Years workforce,,,,,,1957,4.4.ii Continue to seek opportunities to reduce burdens and remove unnecessary regulation and paperwork which undermine professionals’ ability to protect children and promote their development,,Started,Oct 2012,NA,NA,NA,2012-10-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1959,"5.1 Retain a national network of Sure Start Children’s Centres with a core universal offer, while also ensuring that they deliver proven early intervention programmes to support families in the greatest need",,,,,,1963,"5.1.i Implement Sure Start reform programme through streamlined and revised statutory guidance, and reformed inspection framework, based on new core purpose of children’s centres",,Started,Mar 2013,NA,NA,NA,2013-03-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1959,"5.1 Retain a national network of Sure Start Children’s Centres with a core universal offer, while also ensuring that they deliver proven early intervention programmes to support families in the greatest need",,,,,,1965,5.1.ii Complete trials of payment by results approaches for children’s centres,,Started,Mar 2014,NA,NA,NA,2014-03-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1959,"5.1 Retain a national network of Sure Start Children’s Centres with a core universal offer, while also ensuring that they deliver proven early intervention programmes to support families in the greatest need",,,,,,1967,5.1.iii Procure an Early Intervention Foundation to promote better use of evidence based programmes and approaches,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1961,5.2 Ensure access to sufficient and high quality Foundation Years provision,,,,,,1969,"5.2.i Deliver free early education places to around 130,000 two year olds between September 2013 and April 2014",,Sep 2013,Apr 2014,NA,NA,2013-09-30,2014-04-30,241,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1961,5.2 Ensure access to sufficient and high quality Foundation Years provision,,,,,,1971,"5.2.ii Increase the number of free early education places for two year olds to around 260,000between September 2014 and April 2015",,Sep 2014,Apr 2015,NA,NA,2014-09-30,2015-04-30,241,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1961,5.2 Ensure access to sufficient and high quality Foundation Years provision,,,,,,1973,5.2.iii Implement a new Foundation Stage framework that is less bureaucratic and more focused on improving young children’s learning and development,,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,5. Improve support for children in the Foundation Years,63,Improve support for children in the Foundation Years by retaining a universal offer while also ensuring that services and opportunities reach those in greatest need,1961,5.2 Ensure access to sufficient and high quality Foundation Years provision,,,,,,1975,"5.2.iv Introduce new guidance on free early education entitlement, including on flexibility for parents and on quality of provision",,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,"6. Improve support for children, young people and families, focusing on the most disadvantaged",64,Help children to fulfil their full potential by supporting families and focusing support on improving the lives of the most vulnerable children,2119,"6.1 Review and reform provision for children with special educational needs, disabilities and mental health needs",,,,,,2141,"6.1.i Test the proposals in the SEN Green Paper through local pathfinders (single assessment, access to specialist expertise and engagement of children, young people and their parents and families, improve choice and control through the use of personal budgets and direct payments)",,Started,Mar 2013,NA,NA,NA,2013-03-31,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,"6. Improve support for children, young people and families, focusing on the most disadvantaged",64,Help children to fulfil their full potential by supporting families and focusing support on improving the lives of the most vulnerable children,2119,"6.1 Review and reform provision for children with special educational needs, disabilities and mental health needs",,,,,,2145,"6.1.ii Deliver education, health and care plans in all pathfinder areas",,Started,Sep 2012,NA,NA,NA,2012-09-30,NA,NA,NA,NA,1,0,Carried over,Not due,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
DfE,Department for Education,15,,"6. Improve support for children, young people and families, focusing on the most disadvantaged",64,Help children to fulfil their full potential by supporting families and focusing support on improving the lives of the most vulnerable children,2119,"6.1 Review and reform provision for children with special educational needs, disabilities and mental health needs",,,,,,2151,6.1.iii Publish independent interim evaluation of pathfinders with initial recommendations on single assessment and plan,,Nov 2012,Nov 2012,NA,NA,2012-11-30,2012-11-30,29,NA,NA,NA,0,0,Not due,Not due,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2012-07-30 20:47:17,2012-07-30
